Time (ms),Velocity (m/s),Altitude (m),Pitch (degree),Yaw (degree),Extension Level,Motor Burning,Acceleration (m/s^2)
24360,-93.64999999999667,687.0929999999834,1,1,2,False,-10
24365,-93.69999999999666,686.6247499999834,1,1,2,False,-10
24370,-93.74999999999666,686.1562499999834,1,1,2,False,-10
24375,-93.79999999999666,685.6874999999834,1,1,2,False,-10
24380,-93.84999999999665,685.2184999999835,1,1,2,False,-10
24385,-93.89999999999665,684.7492499999835,1,1,2,False,-10
24390,-93.94999999999665,684.2797499999834,1,1,2,False,-10
24395,-93.99999999999665,683.8099999999835,1,1,2,False,-10
24400,-94.04999999999664,683.3399999999834,1,1,2,False,-10
24405,-94.09999999999664,682.8697499999835,1,1,2,False,-10
24410,-94.14999999999664,682.3992499999835,1,1,2,False,-10
24415,-94.19999999999663,681.9284999999835,1,1,2,False,-10
24420,-94.24999999999663,681.4574999999835,1,1,2,False,-10
24425,-94.29999999999663,680.9862499999836,1,1,2,False,-10
24430,-94.34999999999663,680.5147499999836,1,1,2,False,-10
24435,-94.39999999999662,680.0429999999836,1,1,2,False,-10
24440,-94.44999999999662,679.5709999999837,1,1,2,False,-10
24445,-94.49999999999662,679.0987499999836,1,1,2,False,-10
24450,-94.54999999999661,678.6262499999837,1,1,2,False,-10
24455,-94.59999999999661,678.1534999999836,1,1,2,False,-10
24460,-94.64999999999661,677.6804999999837,1,1,2,False,-10
24465,-94.6999999999966,677.2072499999837,1,1,2,False,-10
24470,-94.7499999999966,676.7337499999837,1,1,2,False,-10
24475,-94.7999999999966,676.2599999999837,1,1,2,False,-10
24480,-94.8499999999966,675.7859999999838,1,1,2,False,-10
24485,-94.8999999999966,675.3117499999838,1,1,2,False,-10
24490,-94.94999999999659,674.8372499999838,1,1,2,False,-10
24495,-94.99999999999659,674.3624999999838,1,1,2,False,-10
24500,-95.04999999999659,673.8874999999838,1,1,2,False,-10
24505,-95.09999999999658,673.4122499999838,1,1,2,False,-10
24510,-95.14999999999658,672.9367499999838,1,1,2,False,-10
24515,-95.19999999999658,672.4609999999839,1,1,2,False,-10
24520,-95.24999999999658,671.9849999999839,1,1,2,False,-10
24525,-95.29999999999657,671.5087499999839,1,1,2,False,-10
24530,-95.34999999999657,671.032249999984,1,1,2,False,-10
24535,-95.39999999999657,670.5554999999839,1,1,2,False,-10
24540,-95.44999999999656,670.0784999999839,1,1,2,False,-10
24545,-95.49999999999656,669.6012499999839,1,1,2,False,-10
24550,-95.54999999999656,669.1237499999839,1,1,2,False,-10
24555,-95.59999999999656,668.6459999999839,1,1,2,False,-10
24560,-95.64999999999655,668.167999999984,1,1,2,False,-10
24565,-95.69999999999655,667.689749999984,1,1,2,False,-10
24570,-95.74999999999655,667.211249999984,1,1,2,False,-10
24575,-95.79999999999654,666.732499999984,1,1,2,False,-10
24580,-95.84999999999654,666.2534999999841,1,1,2,False,-10
24585,-95.89999999999654,665.7742499999841,1,1,2,False,-10
24590,-95.94999999999654,665.2947499999841,1,1,2,False,-10
24595,-95.99999999999653,664.8149999999841,1,1,2,False,-10
24600,-96.04999999999653,664.3349999999841,1,1,2,False,-10
24605,-96.09999999999653,663.8547499999842,1,1,2,False,-10
24610,-96.14999999999652,663.3742499999842,1,1,2,False,-10
24615,-96.19999999999652,662.8934999999842,1,1,2,False,-10
24620,-96.24999999999652,662.4124999999842,1,1,2,False,-10
24625,-96.29999999999652,661.9312499999843,1,1,2,False,-10
24630,-96.34999999999651,661.4497499999843,1,1,2,False,-10
24635,-96.39999999999651,660.9679999999843,1,1,2,False,-10
24640,-96.4499999999965,660.4859999999843,1,1,2,False,-10
24645,-96.4999999999965,660.0037499999843,1,1,2,False,-10
24650,-96.5499999999965,659.5212499999843,1,1,2,False,-10
24655,-96.5999999999965,659.0384999999843,1,1,2,False,-10
24660,-96.6499999999965,658.5554999999844,1,1,2,False,-10
24665,-96.69999999999649,658.0722499999844,1,1,2,False,-10
24670,-96.74999999999649,657.5887499999844,1,1,2,False,-10
24675,-96.79999999999649,657.1049999999844,1,1,2,False,-10
24680,-96.84999999999648,656.6209999999844,1,1,2,False,-10
24685,-96.89999999999648,656.1367499999844,1,1,2,False,-10
24690,-96.94999999999648,655.6522499999844,1,1,2,False,-10
24695,-96.99999999999648,655.1674999999844,1,1,2,False,-10
24700,-97.04999999999647,654.6824999999844,1,1,2,False,-10
24705,-97.09999999999647,654.1972499999845,1,1,2,False,-10
24710,-97.14999999999647,653.7117499999845,1,1,2,False,-10
24715,-97.19999999999646,653.2259999999845,1,1,2,False,-10
24720,-97.24999999999646,652.7399999999845,1,1,2,False,-10
24725,-97.29999999999646,652.2537499999846,1,1,2,False,-10
24730,-97.34999999999646,651.7672499999846,1,1,2,False,-10
24735,-97.39999999999645,651.2804999999846,1,1,2,False,-10
24740,-97.44999999999645,650.7934999999846,1,1,2,False,-10
24745,-97.49999999999645,650.3062499999846,1,1,2,False,-10
24750,-97.54999999999644,649.8187499999847,1,1,2,False,-10
24755,-97.59999999999644,649.3309999999847,1,1,2,False,-10
24760,-97.64999999999644,648.8429999999847,1,1,2,False,-10
24765,-97.69999999999644,648.3547499999847,1,1,2,False,-10
24770,-97.74999999999643,647.8662499999848,1,1,2,False,-10
24775,-97.79999999999643,647.3774999999848,1,1,2,False,-10
24780,-97.84999999999643,646.8884999999848,1,1,2,False,-10
24785,-97.89999999999642,646.3992499999848,1,1,2,False,-10
24790,-97.94999999999642,645.9097499999848,1,1,2,False,-10
24795,-97.99999999999642,645.4199999999848,1,1,2,False,-10
24800,-98.04999999999642,644.9299999999848,1,1,2,False,-10
24805,-98.09999999999641,644.4397499999849,1,1,2,False,-10
24810,-98.14999999999641,643.9492499999849,1,1,2,False,-10
24815,-98.19999999999641,643.458499999985,1,1,2,False,-10
24820,-98.2499999999964,642.967499999985,1,1,2,False,-10
24825,-98.2999999999964,642.4762499999849,1,1,2,False,-10
24830,-98.3499999999964,641.984749999985,1,1,2,False,-10
24835,-98.3999999999964,641.4929999999849,1,1,2,False,-10
24840,-98.4499999999964,641.000999999985,1,1,2,False,-10
24845,-98.49999999999639,640.508749999985,1,1,2,False,-10
24850,-98.54999999999639,640.016249999985,1,1,2,False,-10
24855,-98.59999999999638,639.523499999985,1,1,2,False,-10
24860,-98.64999999999638,639.0304999999851,1,1,2,False,-10
24865,-98.69999999999638,638.5372499999851,1,1,2,False,-10
24870,-98.74999999999638,638.0437499999852,1,1,2,False,-10
24875,-98.79999999999637,637.5499999999852,1,1,2,False,-10
24880,-98.84999999999637,637.0559999999851,1,1,2,False,-10
24885,-98.89999999999637,636.5617499999852,1,1,2,False,-10
24890,-98.94999999999636,636.0672499999852,1,1,2,False,-10
24895,-98.99999999999636,635.5724999999852,1,1,2,False,-10
24900,-99.04999999999636,635.0774999999852,1,1,2,False,-10
24905,-99.09999999999636,634.5822499999853,1,1,2,False,-10
24910,-99.14999999999635,634.0867499999853,1,1,2,False,-10
24915,-99.19999999999635,633.5909999999853,1,1,2,False,-10
24920,-99.24999999999635,633.0949999999854,1,1,2,False,-10
24925,-99.29999999999634,632.5987499999853,1,1,2,False,-10
24930,-99.34999999999634,632.1022499999854,1,1,2,False,-10
24935,-99.39999999999634,631.6054999999853,1,1,2,False,-10
24940,-99.44999999999634,631.1084999999854,1,1,2,False,-10
24945,-99.49999999999633,630.6112499999854,1,1,2,False,-10
24950,-99.54999999999633,630.1137499999854,1,1,2,False,-10
24955,-99.59999999999633,629.6159999999854,1,1,2,False,-10
24960,-99.64999999999633,629.1179999999855,1,1,2,False,-10
24965,-99.69999999999632,628.6197499999855,1,1,2,False,-10
24970,-99.74999999999632,628.1212499999855,1,1,2,False,-10
24975,-99.79999999999632,627.6224999999855,1,1,1,False,-10
24980,-99.84999999999631,627.1234999999855,1,1,1,False,-10
24985,-99.89999999999631,626.6242499999855,1,1,1,False,-10
24990,-99.94999999999631,626.1247499999855,1,1,1,False,-10
24995,-99.9999999999963,625.6249999999856,1,1,1,False,-10
25000,-100.0499999999963,625.1249999999856,1,1,1,False,-10
25005,-100.0999999999963,624.6247499999856,1,1,1,False,-10
25010,-100.1499999999963,624.1242499999856,1,1,1,False,-10
25015,-100.1999999999963,623.6234999999857,1,1,1,False,-10
25020,-100.24999999999629,623.1224999999857,1,1,1,False,-10
25025,-100.29999999999629,622.6212499999857,1,1,1,False,-10
25030,-100.34999999999629,622.1197499999857,1,1,1,False,-10
25035,-100.39999999999628,621.6179999999857,1,1,1,False,-10
25040,-100.44999999999628,621.1159999999858,1,1,1,False,-10
25045,-100.49999999999628,620.6137499999858,1,1,1,False,-10
25050,-100.54999999999627,620.1112499999858,1,1,1,False,-10
25055,-100.59999999999627,619.6084999999858,1,1,1,False,-10
25060,-100.64999999999627,619.1054999999859,1,1,1,False,-10
25065,-100.69999999999627,618.6022499999859,1,1,1,False,-10
25070,-100.74999999999626,618.0987499999859,1,1,1,False,-10
25075,-100.79999999999626,617.5949999999859,1,1,1,False,-10
25080,-100.84999999999626,617.0909999999859,1,1,1,False,-10
25085,-100.89999999999625,616.586749999986,1,1,1,False,-10
25090,-100.94999999999625,616.082249999986,1,1,1,False,-10
25095,-100.99999999999625,615.577499999986,1,1,1,False,-10
25100,-101.04999999999625,615.072499999986,1,1,1,False,-10
25105,-101.09999999999624,614.5672499999861,1,1,1,False,-10
25110,-101.14999999999624,614.0617499999861,1,1,1,False,-10
25115,-101.19999999999624,613.555999999986,1,1,1,False,-10
25120,-101.24999999999623,613.0499999999861,1,1,1,False,-10
25125,-101.29999999999623,612.5437499999861,1,1,1,False,-10
25130,-101.34999999999623,612.0372499999861,1,1,1,False,-10
25135,-101.39999999999623,611.5304999999861,1,1,1,False,-10
25140,-101.44999999999622,611.0234999999861,1,1,1,False,-10
25145,-101.49999999999622,610.5162499999861,1,1,1,False,-10
25150,-101.54999999999622,610.0087499999862,1,1,1,False,-10
25155,-101.59999999999621,609.5009999999862,1,1,1,False,-10
25160,-101.64999999999621,608.9929999999863,1,1,1,False,-10
25165,-101.69999999999621,608.4847499999863,1,1,1,False,-10
25170,-101.7499999999962,607.9762499999863,1,1,1,False,-10
25175,-101.7999999999962,607.4674999999863,1,1,1,False,-10
25180,-101.8499999999962,606.9584999999863,1,1,1,False,-10
25185,-101.8999999999962,606.4492499999864,1,1,1,False,-10
25190,-101.9499999999962,605.9397499999864,1,1,1,False,-10
25195,-101.99999999999619,605.4299999999864,1,1,1,False,-10
25200,-102.04999999999619,604.9199999999864,1,1,1,False,-10
25205,-102.09999999999619,604.4097499999865,1,1,1,False,-10
25210,-102.14999999999618,603.8992499999865,1,1,1,False,-10
25215,-102.19999999999618,603.3884999999865,1,1,1,False,-10
25220,-102.24999999999618,602.8774999999865,1,1,1,False,-10
25225,-102.29999999999617,602.3662499999865,1,1,1,False,-10
25230,-102.34999999999617,601.8547499999866,1,1,1,False,-10
25235,-102.39999999999617,601.3429999999865,1,1,1,False,-10
25240,-102.44999999999617,600.8309999999866,1,1,1,False,-10
25245,-102.49999999999616,600.3187499999866,1,1,1,False,-10
25250,-102.54999999999616,599.8062499999867,1,1,1,False,-10
25255,-102.59999999999616,599.2934999999867,1,1,1,False,-10
25260,-102.64999999999615,598.7804999999867,1,1,1,False,-10
25265,-102.69999999999615,598.2672499999867,1,1,1,False,-10
25270,-102.74999999999615,597.7537499999867,1,1,1,False,-10
25275,-102.79999999999615,597.2399999999867,1,1,1,False,-10
25280,-102.84999999999614,596.7259999999867,1,1,1,False,-10
25285,-102.89999999999614,596.2117499999868,1,1,1,False,-10
25290,-102.94999999999614,595.6972499999868,1,1,1,False,-10
25295,-102.99999999999613,595.1824999999868,1,1,1,False,-10
25300,-103.04999999999613,594.6674999999868,1,1,1,False,-10
25305,-103.09999999999613,594.1522499999868,1,1,1,False,-10
25310,-103.14999999999613,593.6367499999868,1,1,1,False,-10
25315,-103.19999999999612,593.1209999999868,1,1,1,False,-10
25320,-103.24999999999612,592.6049999999868,1,1,1,False,-10
25325,-103.29999999999612,592.0887499999868,1,1,1,False,-10
25330,-103.34999999999611,591.5722499999869,1,1,1,False,-10
25335,-103.39999999999611,591.0554999999869,1,1,1,False,-10
25340,-103.44999999999611,590.5384999999869,1,1,1,False,-10
25345,-103.4999999999961,590.0212499999869,1,1,1,False,-10
25350,-103.5499999999961,589.503749999987,1,1,1,False,-10
25355,-103.5999999999961,588.985999999987,1,1,1,False,-10
25360,-103.6499999999961,588.467999999987,1,1,1,False,-10
25365,-103.6999999999961,587.949749999987,1,1,1,False,-10
25370,-103.74999999999609,587.431249999987,1,1,1,False,-10
25375,-103.79999999999609,586.9124999999871,1,1,1,False,-10
25380,-103.84999999999609,586.3934999999871,1,1,1,False,-10
25385,-103.89999999999608,585.8742499999871,1,1,1,False,-10
25390,-103.94999999999608,585.3547499999871,1,1,1,False,-10
25395,-103.99999999999608,584.8349999999872,1,1,1,False,-10
25400,-104.04999999999607,584.3149999999872,1,1,1,False,-10
25405,-104.09999999999607,583.7947499999872,1,1,1,False,-10
25410,-104.14999999999607,583.2742499999872,1,1,1,False,-10
25415,-104.19999999999607,582.7534999999872,1,1,1,False,-10
25420,-104.24999999999606,582.2324999999872,1,1,1,False,-10
25425,-104.29999999999606,581.7112499999872,1,1,1,False,-10
25430,-104.34999999999606,581.1897499999873,1,1,1,False,-10
25435,-104.39999999999606,580.6679999999873,1,1,1,False,-10
25440,-104.44999999999605,580.1459999999873,1,1,1,False,-10
25445,-104.49999999999605,579.6237499999874,1,1,1,False,-10
25450,-104.54999999999605,579.1012499999873,1,1,1,False,-10
25455,-104.59999999999604,578.5784999999873,1,1,1,False,-10
25460,-104.64999999999604,578.0554999999873,1,1,1,False,-10
25465,-104.69999999999604,577.5322499999874,1,1,1,False,-10
25470,-104.74999999999604,577.0087499999873,1,1,1,False,-10
25475,-104.79999999999603,576.4849999999874,1,1,1,False,-10
25480,-104.84999999999603,575.9609999999874,1,1,1,False,-10
25485,-104.89999999999603,575.4367499999875,1,1,1,False,-10
25490,-104.94999999999602,574.9122499999875,1,1,1,False,-10
25495,-104.99999999999602,574.3874999999875,1,1,1,False,-10
25500,-105.04999999999602,573.8624999999876,1,1,1,False,-10
25505,-105.09999999999602,573.3372499999875,1,1,1,False,-10
25510,-105.14999999999601,572.8117499999876,1,1,1,False,-10
25515,-105.19999999999601,572.2859999999876,1,1,1,False,-10
25520,-105.249999999996,571.7599999999876,1,1,1,False,-10
25525,-105.299999999996,571.2337499999876,1,1,1,False,-10
25530,-105.349999999996,570.7072499999877,1,1,1,False,-10
25535,-105.399999999996,570.1804999999877,1,1,1,False,-10
25540,-105.449999999996,569.6534999999877,1,1,1,False,-10
25545,-105.49999999999599,569.1262499999877,1,1,1,False,-10
25550,-105.54999999999599,568.5987499999877,1,1,1,False,-10
25555,-105.59999999999599,568.0709999999877,1,1,1,False,-10
25560,-105.64999999999598,567.5429999999877,1,1,1,False,-10
25565,-105.69999999999598,567.0147499999878,1,1,1,False,-10
25570,-105.74999999999598,566.4862499999878,1,1,1,False,-10
25575,-105.79999999999598,565.9574999999878,1,1,1,False,-10
25580,-105.84999999999597,565.4284999999878,1,1,1,False,-10
25585,-105.89999999999597,564.8992499999879,1,1,1,False,-10
25590,-105.94999999999597,564.3697499999879,1,1,1,False,-10
25595,-105.99999999999596,563.8399999999879,1,1,1,False,-10
25600,-106.04999999999596,563.3099999999879,1,1,1,False,-10
25605,-106.09999999999596,562.7797499999879,1,1,1,False,-10
25610,-106.14999999999596,562.2492499999879,1,1,1,False,-10
25615,-106.19999999999595,561.7184999999879,1,1,1,False,-10
25620,-106.24999999999595,561.187499999988,1,1,1,False,-10
25625,-106.29999999999595,560.656249999988,1,1,1,False,-10
25630,-106.34999999999594,560.124749999988,1,1,1,False,-10
25635,-106.39999999999594,559.592999999988,1,1,1,False,-10
25640,-106.44999999999594,559.0609999999881,1,1,1,False,-10
25645,-106.49999999999594,558.5287499999881,1,1,1,False,-10
25650,-106.54999999999593,557.9962499999881,1,1,1,False,-10
25655,-106.59999999999593,557.4634999999881,1,1,1,False,-10
25660,-106.64999999999593,556.9304999999881,1,1,1,False,-10
25665,-106.69999999999592,556.3972499999882,1,1,1,False,-10
25670,-106.74999999999592,555.8637499999882,1,1,1,False,-10
25675,-106.79999999999592,555.3299999999882,1,1,1,False,-10
25680,-106.84999999999592,554.7959999999882,1,1,1,False,-10
25685,-106.89999999999591,554.2617499999883,1,1,1,False,-10
25690,-106.94999999999591,553.7272499999883,1,1,1,False,-10
25695,-106.99999999999591,553.1924999999883,1,1,1,False,-10
25700,-107.0499999999959,552.6574999999883,1,1,1,False,-10
25705,-107.0999999999959,552.1222499999883,1,1,1,False,-10
25710,-107.1499999999959,551.5867499999883,1,1,1,False,-10
25715,-107.1999999999959,551.0509999999883,1,1,1,False,-10
25720,-107.2499999999959,550.5149999999884,1,1,1,False,-10
25725,-107.29999999999589,549.9787499999884,1,1,1,False,-10
25730,-107.34999999999589,549.4422499999885,1,1,1,False,-10
25735,-107.39999999999588,548.9054999999885,1,1,1,False,-10
25740,-107.44999999999588,548.3684999999884,1,1,1,False,-10
25745,-107.49999999999588,547.8312499999885,1,1,1,False,-10
25750,-107.54999999999588,547.2937499999884,1,1,1,False,-10
25755,-107.59999999999587,546.7559999999885,1,1,1,False,-10
25760,-107.64999999999587,546.2179999999885,1,1,1,False,-10
25765,-107.69999999999587,545.6797499999885,1,1,1,False,-10
25770,-107.74999999999586,545.1412499999885,1,1,1,False,-10
25775,-107.79999999999586,544.6024999999886,1,1,1,False,-10
25780,-107.84999999999586,544.0634999999886,1,1,1,False,-10
25785,-107.89999999999586,543.5242499999887,1,1,1,False,-10
25790,-107.94999999999585,542.9847499999887,1,1,1,False,-10
25795,-107.99999999999585,542.4449999999887,1,1,1,False,-10
25800,-108.04999999999585,541.9049999999887,1,1,1,False,-10
25805,-108.09999999999584,541.3647499999887,1,1,1,False,-10
25810,-108.14999999999584,540.8242499999888,1,1,1,False,-10
25815,-108.19999999999584,540.2834999999887,1,1,1,False,-10
25820,-108.24999999999584,539.7424999999888,1,1,1,False,-10
25825,-108.29999999999583,539.2012499999888,1,1,1,False,-10
25830,-108.34999999999583,538.6597499999889,1,1,1,False,-10
25835,-108.39999999999583,538.1179999999889,1,1,1,False,-10
25840,-108.44999999999582,537.5759999999889,1,1,1,False,-10
25845,-108.49999999999582,537.0337499999889,1,1,1,False,-10
25850,-108.54999999999582,536.4912499999889,1,1,1,False,-10
25855,-108.59999999999582,535.9484999999889,1,1,1,False,-10
25860,-108.64999999999581,535.4054999999889,1,1,1,False,-10
25865,-108.69999999999581,534.862249999989,1,1,1,False,-10
25870,-108.74999999999581,534.318749999989,1,1,1,False,-10
25875,-108.7999999999958,533.7749999999891,1,1,1,False,-10
25880,-108.8499999999958,533.2309999999891,1,1,1,False,-10
25885,-108.8999999999958,532.686749999989,1,1,1,False,-10
25890,-108.9499999999958,532.1422499999891,1,1,1,False,-10
25895,-108.9999999999958,531.597499999989,1,1,1,False,-10
25900,-109.04999999999579,531.0524999999891,1,1,1,False,-10
25905,-109.09999999999579,530.5072499999891,1,1,1,False,-10
25910,-109.14999999999579,529.9617499999891,1,1,1,False,-10
25915,-109.19999999999578,529.4159999999891,1,1,1,False,-10
25920,-109.24999999999578,528.8699999999892,1,1,1,False,-10
25925,-109.29999999999578,528.3237499999892,1,1,1,False,-10
25930,-109.34999999999577,527.7772499999893,1,1,1,False,-10
25935,-109.39999999999577,527.2304999999893,1,1,1,False,-10
25940,-109.44999999999577,526.6834999999893,1,1,1,False,-10
25945,-109.49999999999577,526.1362499999893,1,1,1,False,-10
25950,-109.54999999999576,525.5887499999893,1,1,1,False,-10
25955,-109.59999999999576,525.0409999999894,1,1,1,False,-10
25960,-109.64999999999576,524.4929999999894,1,1,1,False,-10
25965,-109.69999999999575,523.9447499999894,1,1,1,False,-10
25970,-109.74999999999575,523.3962499999894,1,1,1,False,-10
25975,-109.79999999999575,522.8474999999895,1,1,1,False,-10
25980,-109.84999999999575,522.2984999999895,1,1,1,False,-10
25985,-109.89999999999574,521.7492499999895,1,1,1,False,-10
25990,-109.94999999999574,521.1997499999895,1,1,1,False,-10
25995,-109.99999999999574,520.6499999999895,1,1,1,False,-10
26000,-110.04999999999573,520.0999999999896,1,1,1,False,-10
26005,-110.09999999999573,519.5497499999896,1,1,1,False,-10
26010,-110.14999999999573,518.9992499999896,1,1,1,False,-10
26015,-110.19999999999573,518.4484999999896,1,1,1,False,-10
26020,-110.24999999999572,517.8974999999897,1,1,1,False,-10
26025,-110.29999999999572,517.3462499999897,1,1,1,False,-10
26030,-110.34999999999572,516.7947499999897,1,1,1,False,-10
26035,-110.39999999999571,516.2429999999897,1,1,1,False,-10
26040,-110.44999999999571,515.6909999999897,1,1,1,False,-10
26045,-110.49999999999571,515.1387499999897,1,1,1,False,-10
26050,-110.5499999999957,514.5862499999897,1,1,1,False,-10
26055,-110.5999999999957,514.0334999999898,1,1,1,False,-10
26060,-110.6499999999957,513.4804999999898,1,1,1,False,-10
26065,-110.6999999999957,512.9272499999898,1,1,1,False,-10
26070,-110.7499999999957,512.3737499999899,1,1,1,False,-10
26075,-110.79999999999569,511.8199999999899,1,1,1,False,-10
26080,-110.84999999999569,511.2659999999899,1,1,1,False,-10
26085,-110.89999999999569,510.71174999998993,1,1,1,False,-10
26090,-110.94999999999568,510.15724999999,1,1,1,False,-10
26095,-110.99999999999568,509.60249999999,1,1,1,False,-10
26100,-111.04999999999568,509.04749999999,1,1,1,False,-10
26105,-111.09999999999567,508.49224999999,1,1,1,False,-10
26110,-111.14999999999567,507.93674999999,1,1,1,False,-10
26115,-111.19999999999567,507.38099999999,1,1,1,False,-10
26120,-111.24999999999567,506.82499999999004,1,1,1,False,-10
26125,-111.29999999999566,506.26874999999006,1,1,1,False,-10
26130,-111.34999999999566,505.7122499999901,1,1,1,False,-10
26135,-111.39999999999566,505.1554999999901,1,1,1,False,-10
26140,-111.44999999999565,504.59849999999017,1,1,1,False,-10
26145,-111.49999999999565,504.0412499999902,1,1,1,False,-10
26150,-111.54999999999565,503.4837499999902,1,1,1,False,-10
26155,-111.59999999999565,502.9259999999902,1,1,1,False,-10
26160,-111.64999999999564,502.3679999999902,1,1,1,False,-10
26165,-111.69999999999564,501.80974999999023,1,1,1,False,-10
26170,-111.74999999999564,501.25124999999025,1,1,1,False,-10
26175,-111.79999999999563,500.6924999999903,1,1,1,False,-10
26180,-111.84999999999563,500.1334999999903,1,1,1,False,-10
26185,-111.89999999999563,499.57424999999034,1,1,1,False,-10
26190,-111.94999999999563,499.0147499999904,1,1,1,False,-10
26195,-111.99999999999562,498.45499999999043,1,1,1,False,-10
26200,-112.04999999999562,497.89499999999043,1,1,1,False,-10
26205,-112.09999999999562,497.33474999999044,1,1,1,False,-10
26210,-112.14999999999561,496.77424999999045,1,1,1,False,-10
26215,-112.19999999999561,496.21349999999046,1,1,1,False,-10
26220,-112.24999999999561,495.6524999999905,1,1,1,False,-10
26225,-112.2999999999956,495.0912499999905,1,1,1,False,-10
26230,-112.3499999999956,494.52974999999054,1,1,1,False,-10
26235,-112.3999999999956,493.9679999999906,1,1,1,False,-10
26240,-112.4499999999956,493.4059999999906,1,1,1,False,-10
26245,-112.4999999999956,492.8437499999906,1,1,1,False,-10
26250,-112.54999999999559,492.2812499999906,1,1,1,False,-10
26255,-112.59999999999559,491.7184999999906,1,1,1,False,-10
26260,-112.64999999999559,491.15549999999064,1,1,1,False,-10
26265,-112.69999999999558,490.59224999999066,1,1,1,False,-10
26270,-112.74999999999558,490.0287499999907,1,1,1,False,-10
26275,-112.79999999999558,489.4649999999907,1,1,1,False,-10
26280,-112.84999999999557,488.90099999999074,1,1,1,False,-10
26285,-112.89999999999557,488.3367499999908,1,1,1,False,-10
26290,-112.94999999999557,487.77224999999083,1,1,1,False,-10
26295,-112.99999999999557,487.20749999999083,1,1,1,False,-10
26300,-113.04999999999556,486.64249999999083,1,1,1,False,-10
26305,-113.09999999999556,486.07724999999084,1,1,1,False,-10
26310,-113.14999999999556,485.51174999999085,1,1,1,False,-10
26315,-113.19999999999555,484.9459999999909,1,1,1,False,-10
26320,-113.24999999999555,484.3799999999909,1,1,1,False,-10
26325,-113.29999999999555,483.81374999999093,1,1,1,False,-10
26330,-113.34999999999555,483.24724999999097,1,1,1,False,-10
26335,-113.39999999999554,482.680499999991,1,1,1,False,-10
26340,-113.44999999999554,482.11349999999106,1,1,1,False,-10
26345,-113.49999999999554,481.54624999999106,1,1,1,False,-10
26350,-113.54999999999553,480.97874999999107,1,1,1,False,-10
26355,-113.59999999999553,480.4109999999911,1,1,1,False,-10
26360,-113.64999999999553,479.8429999999911,1,1,1,False,-10
26365,-113.69999999999553,479.2747499999911,1,1,1,False,-10
26370,-113.74999999999552,478.70624999999114,1,1,1,False,-10
26375,-113.79999999999552,478.1374999999912,1,1,1,False,-10
26380,-113.84999999999552,477.5684999999912,1,1,1,False,-10
26385,-113.89999999999552,476.99924999999126,1,1,1,False,-10
26390,-113.94999999999551,476.42974999999126,1,1,1,False,-10
26395,-113.99999999999551,475.85999999999126,1,1,1,False,-10
26400,-114.0499999999955,475.28999999999127,1,1,1,False,-10
26405,-114.0999999999955,474.7197499999913,1,1,1,False,-10
26410,-114.1499999999955,474.1492499999913,1,1,1,False,-10
26415,-114.1999999999955,473.5784999999913,1,1,1,False,-10
26420,-114.2499999999955,473.00749999999135,1,1,1,False,-10
26425,-114.29999999999549,472.4362499999914,1,1,1,False,-10
26430,-114.34999999999549,471.86474999999143,1,1,1,False,-10
26435,-114.39999999999549,471.2929999999915,1,1,1,False,-10
26440,-114.44999999999548,470.7209999999915,1,1,1,False,-10
26445,-114.49999999999548,470.1487499999915,1,1,1,False,-10
26450,-114.54999999999548,469.5762499999915,1,1,1,False,-10
26455,-114.59999999999548,469.0034999999915,1,1,1,False,-10
26460,-114.64999999999547,468.4304999999915,1,1,1,False,-10
26465,-114.69999999999547,467.85724999999155,1,1,1,False,-10
26470,-114.74999999999547,467.2837499999916,1,1,1,False,-10
26475,-114.79999999999546,466.7099999999916,1,1,1,False,-10
26480,-114.84999999999546,466.13599999999167,1,1,1,False,-10
26485,-114.89999999999546,465.5617499999917,1,1,1,False,-10
26490,-114.94999999999546,464.9872499999917,1,1,1,False,-10
26495,-114.99999999999545,464.4124999999917,1,1,1,False,-10
26500,-115.04999999999545,463.83749999999173,1,1,1,False,-10
26505,-115.09999999999545,463.26224999999175,1,1,1,False,-10
26510,-115.14999999999544,462.6867499999918,1,1,1,False,-10
26515,-115.19999999999544,462.1109999999918,1,1,1,False,-10
26520,-115.24999999999544,461.53499999999184,1,1,1,False,-10
26525,-115.29999999999544,460.9587499999919,1,1,1,False,-10
26530,-115.34999999999543,460.3822499999919,1,1,1,False,-10
26535,-115.39999999999543,459.8054999999919,1,1,1,False,-10
26540,-115.44999999999543,459.2284999999919,1,1,1,False,-10
26545,-115.49999999999542,458.65124999999193,1,1,1,False,-10
26550,-115.54999999999542,458.07374999999195,1,1,1,False,-10
26555,-115.59999999999542,457.49599999999197,1,1,1,False,-10
26560,-115.64999999999542,456.917999999992,1,1,1,False,-10
26565,-115.69999999999541,456.339749999992,1,1,1,False,-10
26570,-115.74999999999541,455.76124999999206,1,1,1,False,-10
26575,-115.7999999999954,455.1824999999921,1,1,1,False,-10
26580,-115.8499999999954,454.60349999999215,1,1,1,False,-10
26585,-115.8999999999954,454.02424999999215,1,1,1,False,-10
26590,-115.9499999999954,453.44474999999215,1,1,1,False,-10
26595,-115.9999999999954,452.86499999999216,1,1,1,False,-10
26600,-116.04999999999539,452.2849999999922,1,1,1,False,-10
26605,-116.09999999999539,451.7047499999922,1,1,1,False,-10
